Distance,Speed,Throttle,Brake,RPM,nGear
2673.890055018186,120.3874976,14.531255999999999,True,7559.370738133333,4
2679.048081653606,118.3749984,19.562503999999997,True,7479.5416032,4
2682.6119444444453,117.0,23.0,False,7425.0,4
2684.898139707515,117.4375008,26.9375072,False,7608.750336,4
2687.85638888889,118.0,32.0,False,7845.0,4
2693.189722222223,120.0,44.0,False,7972.0,4
2697.7119691579637,123.71428937142858,63.03573302857143,False,8094.107263085714,4
2703.1452777777786,128.0,85.0,False,8235.0,4
2704.256543795092,129.20000512,87.2500096,False,8315.55034368,4
2710.7008333333342,136.0,100.0,False,8772.0,4
2716.961944444445,140.0,100.0,False,9287.0,4
2717.3091641482747,140.0,100.0,False,9307.44271177143,4
2727.8508333333343,140.0,100.0,False,9923.0,4
2728.2273995367887,140.62999552,100.0,False,9940.97737216,4
2737.2058287119426,154.62999552,100.0,False,10340.47737216,4
2746.517500000001,168.0,100.0,False,10722.0,4
2747.9678293409183,169.6571392,100.0,False,10796.4676928,4
2757.1623037546638,179.9428534857143,100.0,False,11258.681978514285,4
2760.828611111112,184.0,100.0,False,11441.0,4
2764.400412723791,185.37999872,100.0,False,11247.8001792,4
